data do lanamento	data da efetivao	status	transao	identificador de antecipao	status da transao	descrio	parcela	valor	nome do produto	saldo
22/12/2022	06/01/2023	efetivado	hp13116717142913		completo	tarifa hotmart		-0.84	foguete play	328.35
22/12/2022	06/01/2023	efetivado	hp13116717142913		completo	comisso co-produtor		-0.99	foguete play	329.19
22/12/2022	06/01/2023	efetivado	hp13116717142913		completo	comisso co-produtor		-1.10	foguete play	330.18
22/12/2022	06/01/2023	efetivado	hp13116717142913		completo	comisso afiliado		-2.20	foguete play	331.28
22/12/2022	06/01/2023	efetivado	hp13116717142913		completo	comisso de venda		5.23	foguete play	333.48
22/12/2022	06/01/2023	efetivado	hp10916717138071		completo	tarifa hotmart		-0.96	foguete play	328.25
22/12/2022	06/01/2023	efetivado	hp10916717138071		completo	comisso co-produtor		-2.72	foguete play	329.21
22/12/2022	06/01/2023	efetivado	hp10916717138071		completo	comisso co-produtor		-3.02	foguete play	331.93
22/12/2022	06/01/2023	efetivado	hp10916717138071		completo	comisso de venda		7.00	foguete play	334.95
22/12/2022	06/01/2023	efetivado	hp40816717128271		completo	tarifa hotmart		-1.61	foguete play + ao vivo	327.95
22/12/2022	06/01/2023	efetivado	hp40816717128271		completo	comisso co-produtor		-6.93	foguete play + ao vivo	329.56
22/12/2022	06/01/2023	efetivado	hp40816717128271		completo	comisso co-produtor		-7.70	foguete play + ao vivo	336.49
22/12/2022	06/01/2023	efetivado	hp40816717128271		completo	comisso de venda		17.00	foguete play + ao vivo	344.19
22/12/2022	06/01/2023	efetivado	hp46216717127460		completo	tarifa hotmart		-1.37	foguete play + ao vivo	327.19
22/12/2022	06/01/2023	efetivado	hp46216717127460		completo	comisso afiliado		-2.39	foguete play + ao vivo	328.56
22/12/2022	06/01/2023	efetivado	hp46216717127460		completo	comisso co-produtor		-4.31	foguete play + ao vivo	330.95
22/12/2022	06/01/2023	efetivado	hp46216717127460		completo	comisso co-produtor		-4.79	foguete play + ao vivo	335.26
22/12/2022	06/01/2023	efetivado	hp46216717127460		completo	comisso de venda		13.33	foguete play + ao vivo	340.05
22/12/2022	06/01/2023	efetivado	hp16516717119517		completo	tarifa hotmart		-1.03	foguete play	326.72
22/12/2022	06/01/2023	efetivado	hp16516717119517		completo	comisso afiliado		-1.43	foguete play	327.75
22/12/2022	06/01/2023	efetivado	hp16516717119517		completo	comisso co-produtor		-2.57	foguete play	329.18
22/12/2022	06/01/2023	efetivado	hp16516717119517		completo	comisso co-produtor		-2.86	foguete play	331.75
22/12/2022	06/01/2023	efetivado	hp16516717119517		completo	comisso de venda		8.18	foguete play	334.61
22/12/2022	06/01/2023	efetivado	hp16316717119092		completo	tarifa hotmart		-1.09	foguete play	326.43
22/12/2022	06/01/2023	efetivado	hp16316717119092		completo	comisso co-produtor		-3.56	foguete play	327.52
22/12/2022	06/01/2023	efetivado	hp16316717119092		completo	comisso co-produtor		-3.96	foguete play	331.08
22/12/2022	06/01/2023	efetivado	hp16316717119092		completo	comisso de venda		9.00	foguete play	335.04
22/12/2022	06/01/2023	efetivado	hp42416717116550		completo	tarifa hotmart		-1.09	foguete play	326.04
22/12/2022	06/01/2023	efetivado	hp42416717116550		completo	comisso co-produtor		-1.78	foguete play	327.13
22/12/2022	06/01/2023	efetivado	hp42416717116550		completo	comisso co-produtor		-1.98	foguete play	328.91
22/12/2022	06/01/2023	efetivado	hp42416717116550		completo	comisso afiliado		-3.96	foguete play	330.89
22/12/2022	06/01/2023	efetivado	hp42416717116550		completo	comisso de venda		9.00	foguete play	334.85
22/12/2022	06/01/2023	efetivado	hp17516717110261		completo	tarifa hotmart		-1.11	foguete play	325.85
22/12/2022	06/01/2023	efetivado	hp17516717110261		completo	comisso co-produtor		-1.87	foguete play	326.96
22/12/2022	06/01/2023	efetivado	hp17516717110261		completo	comisso co-produtor		-2.08	foguete play	328.83
22/12/2022	06/01/2023	efetivado	hp17516717110261		completo	comisso afiliado		-4.15	foguete play	330.91
22/12/2022	06/01/2023	efetivado	hp17516717110261		completo	comisso de venda		9.41	foguete play	335.06
21/12/2022	05/01/2023	efetivado	hp46616716306531		completo	reclculo de comisses - tarifa hotmart		-1.61	foguete play + ao vivo	325.65
21/12/2022	05/01/2023	efetivado	hp46616716306531		completo	estorno de tarifa hotmart		1.62	foguete play + ao vivo	327.26
21/12/2022	05/01/2023	efetivado	hp46616716306531		completo	reclculo de comisses - comisso co-produtor		-6.93	foguete play + ao vivo	325.64
21/12/2022	05/01/2023	efetivado	hp46616716306531		completo	estorno de comisso co-produtor		7.00	foguete play + ao vivo	332.57
21/12/2022	05/01/2023	efetivado	hp46616716306531		completo	reclculo de comisses - comisso co-produtor		-7.70	foguete play + ao vivo	325.57
21/12/2022	05/01/2023	efetivado	hp46616716306531		completo	estorno de comisso co-produtor		7.78	foguete play + ao vivo	333.27
21/12/2022	05/01/2023	efetivado	hp46616716306531		completo	reclculo de comisses - comisso de venda		17.00	foguete play + ao vivo	325.49
21/12/2022	05/01/2023	efetivado	hp46616716306531		completo	estorno de comisso de venda		-17.18	foguete play + ao vivo	308.49
21/12/2022	05/01/2023	efetivado	hp13116716405094		completo	comisso co-produtor		0.00	foguete play	325.67
21/12/2022	05/01/2023	efetivado	hp13116716405094		completo	comisso co-produtor		0.00	foguete play	325.67
21/12/2022	05/01/2023	efetivado	hp13116716405094		completo	tarifa hotmart		0.00	foguete play	325.67
21/12/2022	05/01/2023	efetivado	hp13116716405094		completo	comisso de venda		0.00	foguete play	325.67
21/12/2022	05/01/2023	efetivado	hp47316716393785		completo	tarifa hotmart		-0.89	foguete play	325.67
21/12/2022	05/01/2023	efetivado	hp47316716393785		completo	comisso co-produtor		-1.15	foguete play	326.56
21/12/2022	05/01/2023	efetivado	hp47316716393785		completo	comisso co-produtor		-1.28	foguete play	327.71
21/12/2022	05/01/2023	efetivado	hp47316716393785		completo	comisso afiliado		-2.55	foguete play	328.99
21/12/2022	05/01/2023	efetivado	hp47316716393785		completo	comisso de venda		5.99	foguete play	331.54
21/12/2022	05/01/2023	efetivado	hp17816716393174		completo	tarifa hotmart		-1.61	foguete play + ao vivo	325.55
21/12/2022	05/01/2023	efetivado	hp17816716393174		completo	comisso co-produtor		-6.93	foguete play + ao vivo	327.16
21/12/2022	05/01/2023	efetivado	hp17816716393174		completo	comisso co-produtor		-7.70	foguete play + ao vivo	334.09
21/12/2022	05/01/2023	efetivado	hp17816716393174		completo	comisso de venda		17.00	foguete play + ao vivo	341.79
21/12/2022	05/01/2023	efetivado	hp18616716389588		completo	tarifa hotmart		-1.53	foguete play + ao vivo	324.79
21/12/2022	05/01/2023	efetivado	hp18616716389588		completo	comisso co-produtor		-6.45	foguete play + ao vivo	326.32
21/12/2022	05/01/2023	efetivado	hp18616716389588		completo	comisso co-produtor		-7.17	foguete play + ao vivo	332.77
21/12/2022	05/01/2023	efetivado	hp18616716389588		completo	comisso de venda		15.87	foguete play + ao vivo	339.94
21/12/2022	05/01/2023	efetivado	hp19816716373367		completo	tarifa hotmart		-0.96	foguete play	324.07
21/12/2022	05/01/2023	efetivado	hp19816716373367		completo	comisso co-produtor		-2.72	foguete play	325.03
21/12/2022	05/01/2023	efetivado	hp19816716373367		completo	comisso co-produtor		-3.02	foguete play	327.75
21/12/2022	05/01/2023	efetivado	hp19816716373367		completo	comisso de venda		7.00	foguete play	330.77
21/12/2022	05/01/2023	efetivado	hp15616716363828		completo	tarifa hotmart		-1.61	foguete play + ao vivo	323.77
21/12/2022	05/01/2023	efetivado	hp15616716363828		completo	comisso co-produtor		-6.93	foguete play + ao vivo	325.38
21/12/2022	05/01/2023	efetivado	hp15616716363828		completo	comisso co-produtor		-7.70	foguete play + ao vivo	332.31
21/12/2022	05/01/2023	efetivado	hp15616716363828		completo	comisso de venda		17.00	foguete play + ao vivo	340.01
21/12/2022	05/01/2023	efetivado	hp44116716361390		completo	tarifa hotmart		-0.96	foguete play	323.01
21/12/2022	05/01/2023	efetivado	hp44116716361390		completo	comisso co-produtor		-1.36	foguete play	323.97
21/12/2022	05/01/2023	efetivado	hp44116716361390		completo	comisso co-produtor		-1.51	foguete play	325.33
21/12/2022	05/01/2023	efetivado	hp44116716361390		completo	comisso afiliado		-3.02	foguete play	326.84
21/12/2022	05/01/2023	efetivado	hp44116716361390		completo	comisso de venda		7.00	foguete play	329.86
21/12/2022	05/01/2023	efetivado	hp18816716353383		completo	tarifa hotmart		-0.91	foguete play	322.86
21/12/2022	05/01/2023	efetivado	hp18816716353383		completo	comisso co-produtor		-1.22	foguete play	323.77
21/12/2022	05/01/2023	efetivado	hp18816716353383		completo	comisso co-produtor		-1.36	foguete play	324.99
21/12/2022	05/01/2023	efetivado	hp18816716353383		completo	comisso afiliado		-2.72	foguete play	326.35
21/12/2022	05/01/2023	efetivado	hp18816716353383		completo	comisso de venda		6.35	foguete play	329.07
21/12/2022	05/01/2023	efetivado	hp42216716351252		completo	tarifa hotmart		-1.61	foguete play + ao vivo	322.72
21/12/2022	05/01/2023	efetivado	hp42216716351252		completo	comisso co-produtor		-3.46	foguete play + ao vivo	324.33
21/12/2022	05/01/2023	efetivado	hp42216716351252		completo	comisso co-produtor		-3.85	foguete play + ao vivo	327.79
21/12/2022	05/01/2023	efetivado	hp42216716351252		completo	comisso afiliado		-7.70	foguete play + ao vivo	331.64
21/12/2022	05/01/2023	efetivado	hp42216716351252		completo	comisso de venda		17.00	foguete play + ao vivo	339.34
21/12/2022	05/01/2023	efetivado	hp40016716350492		completo	tarifa hotmart		-1.66	foguete play + ao vivo	322.34
21/12/2022	05/01/2023	efetivado	hp40016716350492		completo	comisso co-produtor		-7.26	foguete play + ao vivo	324.00
21/12/2022	05/01/2023	efetivado	hp40016716350492		completo	comisso co-produtor		-8.07	foguete play + ao vivo	331.26
21/12/2022	05/01/2023	efetivado	hp40016716350492		completo	comisso de venda		17.79	foguete play + ao vivo	339.33
21/12/2022	05/01/2023	efetivado	hp12616716349368		completo	comisso co-produtor		0.00	foguete play	321.54
21/12/2022	05/01/2023	efetivado	hp12616716349368		completo	comisso co-produtor		0.00	foguete play	321.54
21/12/2022	05/01/2023	efetivado	hp12616716349368		completo	tarifa hotmart		0.00	foguete play	321.54
21/12/2022	05/01/2023	efetivado	hp12616716349368		completo	comisso de venda		0.00	foguete play	321.54
21/12/2022	05/01/2023	efetivado	hp46716716348091		completo	tarifa hotmart		-0.98	foguete play	321.54
21/12/2022	05/01/2023	efetivado	hp46716716348091		completo	comisso co-produtor		-2.85	foguete play	322.52
21/12/2022	05/01/2023	efetivado	hp46716716348091		completo	comisso co-produtor		-3.17	foguete play	325.37
21/12/2022	05/01/2023	efetivado	hp46716716348091		completo	comisso de venda		7.32	foguete play	328.54
21/12/2022	05/01/2023	efetivado	hp12116716340872		completo	tarifa hotmart		-2.91	foguete play + ao vivo	321.22
21/12/2022	05/01/2023	efetivado	hp12116716340872		completo	comisso co-produtor		-15.34	foguete play + ao vivo	324.13
21/12/2022	05/01/2023	efetivado	hp12116716340872		completo	comisso co-produtor		-17.05	foguete play + ao vivo	339.47
21/12/2022	05/01/2023	efetivado	hp12116716340872		completo	comisso de venda		37.00	foguete play + ao vivo	356.52
21/12/2022	05/01/2023	efetivado	hp10216716321373		completo	tarifa hotmart		-2.81	foguete play + ao vivo	319.52
21/12/2022	05/01/2023	efetivado	hp10216716321373		completo	comisso co-produtor		-14.74	foguete play + ao vivo	322.33
21/12/2022	05/01/2023	efetivado	hp10216716321373		completo	comisso co-produtor		-16.38	foguete play + ao vivo	337.07
21/12/2022	05/01/2023	efetivado	hp10216716321373		completo	comisso de venda		35.57	foguete play + ao vivo	353.45
21/12/2022	05/01/2023	efetivado	hp46616716306531		completo	tarifa hotmart		-1.62	foguete play + ao vivo	317.88
21/12/2022	05/01/2023	efetivado	hp46616716306531		completo	comisso co-produtor		-7.00	foguete play + ao vivo	319.50
21/12/2022	05/01/2023	efetivado	hp46616716306531		completo	comisso co-produtor		-7.78	foguete play + ao vivo	326.50
21/12/2022	05/01/2023	efetivado	hp46616716306531		completo	comisso de venda		17.18	foguete play + ao vivo	334.28
21/12/2022	05/01/2023	efetivado	hp13716716297185		completo	tarifa hotmart		-1.61	foguete play + ao vivo	317.10
21/12/2022	05/01/2023	efetivado	hp13716716297185		completo	comisso afiliado		-4.62	foguete play + ao vivo	318.71
21/12/2022	05/01/2023	efetivado	hp13716716297185		completo	comisso co-produtor		-4.85	foguete play + ao vivo	323.33
21/12/2022	05/01/2023	efetivado	hp13716716297185		completo	comisso co-produtor		-5.39	foguete play + ao vivo	328.18
21/12/2022	05/01/2023	efetivado	hp13716716297185		completo	comisso de venda		17.00	foguete play + ao vivo	333.57
21/12/2022	05/01/2023	efetivado	hp19516716274430		completo	tarifa hotmart		-2.71	foguete play + ao vivo	316.57
21/12/2022	05/01/2023	efetivado	hp19516716274430		completo	comisso afiliado		-9.39	foguete play + ao vivo	319.28
21/12/2022	05/01/2023	efetivado	hp19516716274430		completo	comisso co-produtor		-9.86	foguete play + ao vivo	328.67
21/12/2022	05/01/2023	efetivado	hp19516716274430		completo	comisso co-produtor		-10.95	foguete play + ao vivo	338.53
21/12/2022	05/01/2023	efetivado	hp19516716274430		completo	comisso de venda		34.00	foguete play + ao vivo	349.48
21/12/2022	05/01/2023	efetivado	hp11116716262692		completo	tarifa hotmart		-2.47	foguete play + ao vivo	315.48
21/12/2022	05/01/2023	efetivado	hp11116716262692		completo	comisso co-produtor		-7.52	foguete play + ao vivo	317.95
21/12/2022	05/01/2023	efetivado	hp11116716262692		completo	comisso co-produtor		-8.36	foguete play + ao vivo	325.47
21/12/2022	05/01/2023	efetivado	hp11116716262692		completo	comisso afiliado		-11.15	foguete play + ao vivo	333.83
21/12/2022	05/01/2023	efetivado	hp11116716262692		completo	comisso de venda		30.34	foguete play + ao vivo	344.98
20/12/2022	05/01/2023	efetivado	hp12116715865850		completo	tarifa hotmart		-1.61	foguete play + ao vivo	314.64
20/12/2022	05/01/2023	efetivado	hp12116715865850		completo	comisso co-produtor		-6.93	foguete play + ao vivo	316.25
20/12/2022	05/01/2023	efetivado	hp12116715865850		completo	comisso co-produtor		-7.70	foguete play + ao vivo	323.18
20/12/2022	05/01/2023	efetivado	hp12116715865850		completo	comisso de venda		17.00	foguete play + ao vivo	330.88
06/11/2022	05/01/2023	efetivado	hp10916677524426		completo	tarifa hotmart 4/12		-0.66	foguete play + ao vivo	313.88
06/11/2022	05/01/2023	efetivado	hp10916677524426		completo	comisso co-produtor 4/12		-4.02	foguete play + ao vivo	314.54
06/11/2022	05/01/2023	efetivado	hp10916677524426		completo	comisso co-produtor 4/12		-4.47	foguete play + ao vivo	318.56
06/11/2022	05/01/2023	efetivado	hp10916677524426		completo	comisso de venda 4/12		9.61	foguete play + ao vivo	323.03
20/12/2022	04/01/2023	efetivado	hp13916715663805		completo	comisso co-produtor		0.00	foguete play + ao vivo	313.42
20/12/2022	04/01/2023	efetivado	hp13916715663805		completo	comisso co-produtor		0.00	foguete play + ao vivo	313.42
20/12/2022	04/01/2023	efetivado	hp13916715663805		completo	tarifa hotmart		0.00	foguete play + ao vivo	313.42
20/12/2022	04/01/2023	efetivado	hp13916715663805		completo	comisso de venda		0.00	foguete play + ao vivo	313.42
20/12/2022	04/01/2023	efetivado	hp14016715549708		completo	tarifa hotmart		-7.98	foguete play + ao vivo	313.42
20/12/2022	04/01/2023	efetivado	hp14016715549708		completo	comisso co-produtor		-48.16	foguete play + ao vivo	321.40
20/12/2022	04/01/2023	efetivado	hp14016715549708		completo	comisso co-produtor		-53.51	foguete play + ao vivo	369.56
20/12/2022	04/01/2023	efetivado	hp14016715549708		completo	comisso de venda		115.00	foguete play + ao vivo	423.07
20/12/2022	04/01/2023	efetivado	hp12016715549007		completo	tarifa hotmart		-2.78	foguete play + ao vivo	308.07
20/12/2022	04/01/2023	efetivado	hp12016715549007		completo	comisso co-produtor		-14.50	foguete play + ao vivo	310.85
20/12/2022	04/01/2023	efetivado	hp12016715549007		completo	comisso co-produtor		-16.11	foguete play + ao vivo	325.35
20/12/2022	04/01/2023	efetivado	hp12016715549007		completo	comisso de venda		35.00	foguete play + ao vivo	341.46
20/12/2022	04/01/2023	efetivado	hp15916715543012		completo	tarifa hotmart		-1.61	foguete play + ao vivo	306.46
20/12/2022	04/01/2023	efetivado	hp15916715543012		completo	comisso co-produtor		-6.93	foguete play + ao vivo	308.07
20/12/2022	04/01/2023	efetivado	hp15916715543012		completo	comisso co-produtor		-7.70	foguete play + ao vivo	315.00
20/12/2022	04/01/2023	efetivado	hp15916715543012		completo	comisso de venda		17.00	foguete play + ao vivo	322.70
20/12/2022	04/01/2023	efetivado	hp18616715511938		completo	tarifa hotmart		-2.78	foguete play + ao vivo	305.70
20/12/2022	04/01/2023	efetivado	hp18616715511938		completo	comisso co-produtor		-14.50	foguete play + ao vivo	308.48
20/12/2022	04/01/2023	efetivado	hp18616715511938		completo	comisso co-produtor		-16.11	foguete play + ao vivo	322.98
20/12/2022	04/01/2023	efetivado	hp18616715511938		completo	comisso de venda		35.00	foguete play + ao vivo	339.09
20/12/2022	04/01/2023	efetivado	hp10516715510466		completo	tarifa hotmart		-0.96	foguete play	304.09
20/12/2022	04/01/2023	efetivado	hp10516715510466		completo	comisso co-produtor		-2.72	foguete play	305.05
20/12/2022	04/01/2023	efetivado	hp10516715510466		completo	comisso co-produtor		-3.02	foguete play	307.77
