lkp1_nome_estabelecimento;data_movimento;competencia;lote;lancamento;ordem;numero_titulo;numero;codigo;lkp2_historico_movimento_contabil;historico;centro_custo;cdeb_codigo_contabil;cdeb_codigo_reduzido;cdeb_titulo;cred_codigo_contabil;cred_codigo_reduzido;cred_titulo;sql_debito;sql_credito;codigo_contabil;codigo_reduzido;tipo_operacao;valor_movimento
teste matriz;10/07/2023;202307;57;1;2;72023;;60;fornecedor - pgto dpl;carlos anuncio michelin - 72023/1;;;;;1.1.1.2.9;;banco do brasil teste;;281.79;1.1.1.2.9;11002;1;281.79
teste matriz;10/07/2023;202307;;31966;1;;;150;valor ref;comissão venda de peças junho 2023 comissão venda de peças junho 2023 tiago de mattos froes 01396430016;;4.2.3.3.11;;comissoes s/pecas;;;;-633.0;;4.2.3.3.11;14104;-1;633.00
teste matriz;10/07/2023;202307;;31966;2;;;150;valor ref;comissão venda de peças junho 2023 comissão venda de peças junho 2023 tiago de mattos froes 01396430016;;;;;1.1.1.1.1;11001;caixa;;633.0;1.1.1.1.1;11001;1;633.00
teste matriz;10/07/2023;202307;;31967;1;;;150;valor ref;produtos de limpeza matriz  (reembolso silvana) produtos de limpeza matriz  (reembolso silvana) teste matriz;;4.2.1.4.20;14049;material higiene e limpeza - adm;;;;-77.0;;4.2.1.4.20;14049;-1;77.00
teste matriz;10/07/2023;202307;;31967;2;;;150;valor ref;produtos de limpeza matriz  (reembolso silvana) produtos de limpeza matriz  (reembolso silvana) teste matriz;;;;;1.1.1.1.1;11001;caixa;;77.0;1.1.1.1.1;11001;1;77.00
teste matriz;10/07/2023;202307;128;1;1;3225;;72;cliente - recbto caixa;di marcy confeccoes ltda - me - 3225/1;;1.1.1.1.1;11001;caixa;;;;-1000.0;;1.1.1.1.1;11001;-1;1000.00
teste matriz;10/07/2023;202307;128;1;2;3225;;72;cliente - recbto caixa;di marcy confeccoes ltda - me - 3225/1;;;;;1.1.2.1.15925;15218;di marcy confeccoes ltda.me;;1000.0;1.1.2.1.15925;15218;1;1000.00
teste matriz;11/07/2023;202307;;31968;1;;;150;valor ref;bucha plastica para manutenção na oficina bucha plastica para manutenção na oficina teste matriz;;4.2.1.4.10;14039;manuten. de predios e instalacoes - adm;;;;-10.8;;4.2.1.4.10;14039;-1;10.80
teste matriz;11/07/2023;202307;;31968;2;;;150;valor ref;bucha plastica para manutenção na oficina bucha plastica para manutenção na oficina teste matriz;;;;;1.1.1.1.1;11001;caixa;;10.8;1.1.1.1.1;11001;1;10.80
teste matriz;11/07/2023;202307;63;1;1;29495;;60;fornecedor - pgto dpl;avair ferreira de castilhos - 29495/1;;2.1.1.1.25358;25358;avair ferreira de castilhos;;;;-400.0;;2.1.1.1.25358;25358;-1;400.00
teste matriz;11/07/2023;202307;63;1;2;29495;;60;fornecedor - pgto dpl;avair ferreira de castilhos - 29495/1;;;;;1.1.1.1.1;11001;caixa;;400.0;1.1.1.1.1;11001;1;400.00
teste matriz;11/07/2023;202307;64;1;1;112;;70;cliente - recto dpl/boleto;cmt confeccoes eireli - me - 112/1;;1.1.1.2.9;;banco do brasil teste;;;;-3725.7;;1.1.1.2.9;11002;-1;3725.70
teste matriz;11/07/2023;202307;64;1;2;112;;70;cliente - recto dpl/boleto;cmt confeccoes eireli - me - 112/1;;;;;1.1.2.1.15770;15484;cmt confeccoes eireli - me;;3725.7;1.1.2.1.15770;15484;1;3725.70
teste matriz;11/07/2023;202307;126;1;1;29495;;60;fornecedor - pgto dpl;avair ferreira de castilhos - 29495/1;;2.1.1.1.25358;25358;avair ferreira de castilhos;;;;-1000.0;;2.1.1.1.25358;25358;-1;1000.00
teste matriz;11/07/2023;202307;126;1;2;29495;;60;fornecedor - pgto dpl;avair ferreira de castilhos - 29495/1;;;;;1.1.1.1.1;11001;caixa;;1000.0;1.1.1.1.1;11001;1;1000.00
teste matriz;12/07/2023;202307;68;1;1;112;;70;cliente - recto dpl/boleto;cmt confeccoes eireli - me - 112/1;;1.1.1.2.9;;banco do brasil teste;;;;-92.8;;1.1.1.2.9;11002;-1;92.80
teste matriz;12/07/2023;202307;68;1;2;112;;70;cliente - recto dpl/boleto;cmt confeccoes eireli - me - 112/1;;;;;1.1.2.1.15770;15484;cmt confeccoes eireli - me;;92.8;1.1.2.1.15770;15484;1;92.80
teste matriz;12/07/2023;202307;69;1;1;3196;;70;cliente - recto dpl/boleto;wellington da costa - 3196/1;;1.1.1.2.9;;banco do brasil teste;;;;-1040.0;;1.1.1.2.9;11002;-1;1040.00
teste matriz;12/07/2023;202307;69;1;2;3196;;70;cliente - recto dpl/boleto;wellington da costa - 3196/1;;;;;1.1.2.1.20056;20056;wellington da costa;;1040.0;1.1.2.1.20056;20056;1;1040.00
teste matriz;12/07/2023;202307;71;1;1;8,11931e+14;;160;taxas bancarias;banco do brasil - 811931100324636/1;;4.3.1.1.2;14701;despesas bancarias;;;;-101.8;;4.3.1.1.2;14701;-1;101.80
teste matriz;12/07/2023;202307;71;1;2;8,11931e+14;;160;taxas bancarias;banco do brasil - 811931100324636/1;;;;;1.1.1.2.5;11008;banco do brasil pio x;;101.8;1.1.1.2.5;11008;1;101.80
teste matriz;12/07/2023;202307;;32022;1;;;150;valor ref;coleta entrega vulcabras coleta entrega vulcabras teste matriz;;4.2.1.4.39;14067;despesas com frete de mercadorias ;;;;-230.0;;4.2.1.4.39;14067;-1;230.00
teste matriz;12/07/2023;202307;;32022;2;;;150;valor ref;coleta entrega vulcabras coleta entrega vulcabras teste matriz;;;;;1.1.1.1.1;11001;caixa;;230.0;1.1.1.1.1;11001;1;230.00
teste matriz;12/07/2023;202307;;32023;1;;;150;valor ref;relatorio semanal de despesas com alimentação relatorio semanal de despesas com alimentação andre zilli;;4.2.2.4.2;14111;despesas c/  viagens e estada - cml;;;;-145.0;;4.2.2.4.2;14111;-1;145.00
teste matriz;12/07/2023;202307;;32023;2;;;150;valor ref;relatorio semanal de despesas com alimentação relatorio semanal de despesas com alimentação andre zilli;;;;;1.1.1.1.1;11001;caixa;;145.0;1.1.1.1.1;11001;1;145.00
teste matriz;13/07/2023;202307;;31993;1;;;330;vlr transferencia entre contas;transferência entre contas teste;;1.1.1.2.5;11008;banco do brasil pio x;;;;-3000.0;;1.1.1.2.5;11008;-1;3000.00
teste matriz;13/07/2023;202307;;31994;1;;;330;vlr transferencia entre contas;transferência entre contas teste;;;;;1.1.1.2.9;;banco do brasil teste;;3000.0;1.1.1.2.9;11002;1;3000.00
teste matriz;13/07/2023;202307;;31995;1;;;330;vlr transferencia entre contas;transferência entre contas teste;;1.1.1.2.5;11008;banco do brasil pio x;;;;-3500.0;;1.1.1.2.5;11008;-1;3500.00
teste matriz;13/07/2023;202307;;31996;1;;;330;vlr transferencia entre contas;transferência entre contas teste;;;;;1.1.1.2.9;;banco do brasil teste;;3500.0;1.1.1.2.9;11002;1;3500.00
teste matriz;13/07/2023;202307;72;1;1;72023;;60;fornecedor - pgto dpl;anuncio carlos michelin - 72023/1;;2.1.1.8.1;12050;anuncio carlos michelin c/c;;;;-1455.61;;2.1.1.8.1;12050;-1;1455.61
teste matriz;13/07/2023;202307;72;1;2;72023;;60;fornecedor - pgto dpl;anuncio carlos michelin - 72023/1;;;;;1.1.1.2.9;;banco do brasil teste;;1455.61;1.1.1.2.9;11002;1;1455.61
teste matriz;13/07/2023;202307;73;1;1;72023;;60;fornecedor - pgto dpl;anuncio carlos michelin - 72023/1;;2.1.1.8.1;12050;anuncio carlos michelin c/c;;;;-434.04;;2.1.1.8.1;12050;-1;434.04
teste matriz;13/07/2023;202307;73;1;2;72023;;60;fornecedor - pgto dpl;anuncio carlos michelin - 72023/1;;;;;1.1.1.2.9;;banco do brasil teste;;434.04;1.1.1.2.9;11002;1;434.04
teste matriz;13/07/2023;202307;74;1;1;72023;;60;fornecedor - pgto dpl;anuncio carlos michelin - 72023/1;;2.1.1.8.1;12050;anuncio carlos michelin c/c;;;;-1511.88;;2.1.1.8.1;12050;-1;1511.88
teste matriz;13/07/2023;202307;74;1;2;72023;;60;fornecedor - pgto dpl;anuncio carlos michelin - 72023/1;;;;;1.1.1.2.9;;banco do brasil teste;;1511.88;1.1.1.2.9;11002;1;1511.88
teste matriz;13/07/2023;202307;;31997;1;;;150;valor ref;serviços prestados junho 2023 serviços prestados junho 2023 rodrigo dupont;;4.2.1.4.25;14054;despesas com assessoria/consultoria/contabilidade - adm;;;;-3000.0;;4.2.1.4.25;14054;-1;3000.00
teste matriz;13/07/2023;202307;;31997;2;;;150;valor ref;serviços prestados junho 2023 serviços prestados junho 2023 rodrigo dupont;;;;;1.1.1.2.5;11008;banco do brasil pio x;;3000.0;1.1.1.2.5;11008;1;3000.00
teste matriz;13/07/2023;202307;;31998;1;;;150;valor ref;serviços prestados maio 2023 serviços prestados maio 2023 rodrigo dupont;;4.2.1.4.25;14054;despesas com assessoria/consultoria/contabilidade - adm;;;;-2893.82;;4.2.1.4.25;14054;-1;2893.82
teste matriz;13/07/2023;202307;;31998;2;;;150;valor ref;serviços prestados maio 2023 serviços prestados maio 2023 rodrigo dupont;;;;;1.1.1.2.5;11008;banco do brasil pio x;;2893.82;1.1.1.2.5;11008;1;2893.82
teste matriz;13/07/2023;202307;;31999;1;;;150;valor ref;coleta entrega de mercadoria vulcabras coleta entrega de mercadoria vulcabras teste matriz;;4.2.1.4.39;14067;despesas com frete de mercadorias ;;;;-460.0;;4.2.1.4.39;14067;-1;460.00
teste matriz;13/07/2023;202307;;31999;2;;;150;valor ref;coleta entrega de mercadoria vulcabras coleta entrega de mercadoria vulcabras teste matriz;;;;;1.1.1.2.5;11008;banco do brasil pio x;;460.0;1.1.1.2.5;11008;1;460.00
teste matriz;13/07/2023;202307;;32021;1;;;150;valor ref;coleta entrega vulcabras coleta entrega vulcabras teste matriz;;4.2.1.4.39;14067;despesas com frete de mercadorias ;;;;-230.0;;4.2.1.4.39;14067;-1;230.00
teste matriz;13/07/2023;202307;;32021;2;;;150;valor ref;coleta entrega vulcabras coleta entrega vulcabras teste matriz;;;;;1.1.1.1.1;11001;caixa;;230.0;1.1.1.1.1;11001;1;230.00
teste matriz;14/07/2023;202307;77;1;1;3233;;150;valor ref;wellington da costa - 3233/1;;1.1.2.1.20056;20056;wellington da costa;;;;-50.0;;1.1.2.1.20056;20056;-1;50.00
teste matriz;14/07/2023;202307;77;1;2;3233;;150;valor ref;wellington da costa - 3233/1;;;;;4.3.1.2.2;14711;(-) juros ativos;;50.0;4.3.1.2.2;14711;1;50.00
teste matriz;14/07/2023;202307;78;1;1;3233;;70;cliente - recto dpl/boleto;wellington da costa - 3233/1;;1.1.1.2.9;;banco do brasil teste;;;;-850.0;;1.1.1.2.9;11002;-1;850.00
teste matriz;14/07/2023;202307;78;1;2;3233;;70;cliente - recto dpl/boleto;wellington da costa - 3233/1;;;;;1.1.2.1.20056;20056;wellington da costa;;850.0;1.1.2.1.20056;20056;1;850.00
teste matriz;17/07/2023;202307;101;1;1;63100600074;;70;cliente - recto dpl/boleto;luciano de almeida prado neto, consultoria, participações e administração de bens - eireli - 63100600074/22;;1.1.1.2.5;11008;banco do brasil pio x;;;;-8166.66;;1.1.1.2.5;11008;-1;8166.66
teste matriz;17/07/2023;202307;101;1;2;63100600074;;70;cliente - recto dpl/boleto;luciano de almeida prado neto, consultoria, participações e administração de bens - eireli - 63100600074/22;;;;;1.1.2.1.20786;20786;luciano de almeida prado neto, consultoria, participações e administração de bens - eireli;;8166.66;1.1.2.1.20786;20786;1;8166.66
teste matriz;18/07/2023;202307;118;1;1;72023;;60;fornecedor - pgto dpl;anuncio carlos michelin - 72023/1;;2.1.1.8.1;12050;anuncio carlos michelin c/c;;;;-155.74;;2.1.1.8.1;12050;-1;155.74
teste matriz;18/07/2023;202307;118;1;2;72023;;60;fornecedor - pgto dpl;anuncio carlos michelin - 72023/1;;;;;1.1.1.2.9;;banco do brasil teste;;155.74;1.1.1.2.9;11002;1;155.74
teste matriz;18/07/2023;202307;120;1;1;72023;;60;fornecedor - pgto dpl;carlos anuncio michelin - 72023/1;;2.1.1.8.5;12051;carlos anuncio michelin c/c;;;;-737.62;;2.1.1.8.5;12051;-1;737.62
teste matriz;18/07/2023;202307;120;1;2;72023;;60;fornecedor - pgto dpl;carlos anuncio michelin - 72023/1;;;;;1.1.1.2.9;;banco do brasil teste;;737.62;1.1.1.2.9;11002;1;737.62
teste matriz;18/07/2023;202307;121;1;1;72023;;60;fornecedor - pgto dpl;carlos anuncio michelin - 72023/1;;2.1.1.8.5;12051;carlos anuncio michelin c/c;;;;-702.55;;2.1.1.8.5;12051;-1;702.55
teste matriz;18/07/2023;202307;121;1;2;72023;;60;fornecedor - pgto dpl;carlos anuncio michelin - 72023/1;;;;;1.1.1.2.9;;banco do brasil teste;;702.55;1.1.1.2.9;11002;1;702.55
teste matriz;18/07/2023;202307;122;1;1;72023;;60;fornecedor - pgto dpl;carlos anuncio michelin - 72023/1;;2.1.1.8.5;12051;carlos anuncio michelin c/c;;;;-90.0;;2.1.1.8.5;12051;-1;90.00
teste matriz;18/07/2023;202307;122;1;2;72023;;60;fornecedor - pgto dpl;carlos anuncio michelin - 72023/1;;;;;1.1.1.2.9;;banco do brasil teste;;90.0;1.1.1.2.9;11002;1;90.00
teste matriz;18/07/2023;202307;123;1;1;72023;;60;fornecedor - pgto dpl;carlos anuncio michelin - 72023/1;;2.1.1.8.5;12051;carlos anuncio michelin c/c;;;;-2117.0;;2.1.1.8.5;12051;-1;2117.00
teste matriz;18/07/2023;202307;123;1;2;72023;;60;fornecedor - pgto dpl;carlos anuncio michelin - 72023/1;;;;;1.1.1.2.9;;banco do brasil teste;;2117.0;1.1.1.2.9;11002;1;2117.00
teste matriz;18/07/2023;202307;125;1;1;841990;;160;taxas bancarias;banco do brasil - 841990/0;;4.3.1.1.2;14701;despesas bancarias;;;;-11.8;;4.3.1.1.2;14701;-1;11.80
teste matriz;18/07/2023;202307;125;1;2;841990;;160;taxas bancarias;banco do brasil - 841990/0;;;;;1.1.1.2.9;;banco do brasil teste;;11.8;1.1.1.2.9;11002;1;11.80
teste matriz;18/07/2023;202307;;32020;1;;;150;valor ref;blusas azuis dona oliva (lila) blusas azuis dona oliva (lila) teste matriz;;4.2.2.3.8;14097;brindes - cml;;;;-210.0;;4.2.2.3.8;14097;-1;210.00
teste matriz;18/07/2023;202307;;32020;2;;;150;valor ref;blusas azuis dona oliva (lila) blusas azuis dona oliva (lila) teste matriz;;;;;1.1.1.1.1;11001;caixa;;210.0;1.1.1.1.1;11001;1;210.00
teste matriz;18/07/2023;202307;129;1;1;3234;;72;cliente - recbto caixa;di marcy confeccoes ltda - me - 3234/1;;1.1.1.1.1;11001;caixa;;;;-700.0;;1.1.1.1.1;11001;-1;700.00
teste matriz;18/07/2023;202307;129;1;2;3234;;72;cliente - recbto caixa;di marcy confeccoes ltda - me - 3234/1;;;;;1.1.2.1.15925;15218;di marcy confeccoes ltda.me;;700.0;1.1.2.1.15925;15218;1;700.00
teste matriz;18/07/2023;202307;195;1;1;72023;;60;fornecedor - pgto dpl;carlos anuncio michelin - 72023/1;;2.1.1.8.5;12051;carlos anuncio michelin c/c;;;;-865.52;;2.1.1.8.5;12051;-1;865.52
teste matriz;18/07/2023;202307;195;1;2;72023;;60;fornecedor - pgto dpl;carlos anuncio michelin - 72023/1;;;;;1.1.1.2.9;;banco do brasil teste;;865.52;1.1.1.2.9;11002;1;865.52
teste matriz;19/07/2023;202307;;32016;1;;;150;valor ref;tabua forte postao a gas (manutenção cozinha) tabua forte postao a gas (manutenção cozinha) teste matriz;;4.2.1.4.10;14039;manuten. de predios e instalacoes - adm;;;;-66.0;;4.2.1.4.10;14039;-1;66.00
teste matriz;19/07/2023;202307;;32016;2;;;150;valor ref;tabua forte postao a gas (manutenção cozinha) tabua forte postao a gas (manutenção cozinha) teste matriz;;;;;1.1.1.1.1;11001;caixa;;66.0;1.1.1.1.1;11001;1;66.00
teste matriz;19/07/2023;202307;;32017;1;;;150;valor ref;solda tech serviço de solda merlin (cobrança via os) solda tech serviço de solda merlin (cobrança via os) teste matriz;;4.2.1.4.11;14040;manut. maquinas e equipamentos -adm;;;;-200.0;;4.2.1.4.11;14040;-1;200.00
teste matriz;19/07/2023;202307;;32017;2;;;150;valor ref;solda tech serviço de solda merlin (cobrança via os) solda tech serviço de solda merlin (cobrança via os) teste matriz;;;;;1.1.1.1.1;11001;caixa;;200.0;1.1.1.1.1;11001;1;200.00
teste matriz;19/07/2023;202307;;32018;1;;;150;valor ref;relatorio de viagem  santa catarina relatorio de viagem  santa catarina tiago de mattos froes 01396430016;;4.2.2.4.2;14111;despesas c/  viagens e estada - cml;;;;-1707.45;;4.2.2.4.2;14111;-1;1707.45
teste matriz;19/07/2023;202307;;32018;2;;;150;valor ref;relatorio de viagem  santa catarina relatorio de viagem  santa catarina tiago de mattos froes 01396430016;;;;;1.1.1.1.1;11001;caixa;;1707.45;1.1.1.1.1;11001;1;1707.45
teste matriz;19/07/2023;202307;127;1;1;29495;;60;fornecedor - pgto dpl;avair ferreira de castilhos - 29495/1;;2.1.1.1.25358;25358;avair ferreira de castilhos;;;;-2000.0;;2.1.1.1.25358;25358;-1;2000.00
teste matriz;19/07/2023;202307;127;1;2;29495;;60;fornecedor - pgto dpl;avair ferreira de castilhos - 29495/1;;;;;1.1.1.1.1;11001;caixa;;2000.0;1.1.1.1.1;11001;1;2000.00
teste matriz;19/07/2023;202307;;32019;1;;;150;valor ref;adiantamento cheque 305167 adiantamento cheque 305167 avair ferreira de castilhos;;1.1.2.5.1.2;11014;adiantamento a fornecedores ;;;;-689.85;;1.1.2.5.1.2;11014;-1;689.85
teste matriz;19/07/2023;202307;;32019;2;;;150;valor ref;adiantamento cheque 305167 adiantamento cheque 305167 avair ferreira de castilhos;;;;;1.1.1.1.1;11001;caixa;;689.85;1.1.1.1.1;11001;1;689.85
teste matriz;19/07/2023;202307;130;1;1;3236;;162;descontos concedidos- despesa;malhas gida industria e comercio ltda - 3236/1;;4.3.1.1.1;14700;descontos concedidos;;;;-200.0;;4.3.1.1.1;14700;-1;200.00
teste matriz;19/07/2023;202307;130;1;2;3236;;162;descontos concedidos- despesa;malhas gida industria e comercio ltda - 3236/1;;;;;1.1.2.1.15094;15522;malhas gida industria e comercio ltda;;200.0;1.1.2.1.15094;15522;1;200.00
teste matriz;19/07/2023;202307;131;1;1;3236;;72;cliente - recbto caixa;malhas gida industria e comercio ltda - 3236/1;;1.1.1.1.1;11001;caixa;;;;-4000.0;;1.1.1.1.1;11001;-1;4000.00
teste matriz;19/07/2023;202307;131;1;2;3236;;72;cliente - recbto caixa;malhas gida industria e comercio ltda - 3236/1;;;;;1.1.2.1.15094;15522;malhas gida industria e comercio ltda;;4000.0;1.1.2.1.15094;15522;1;4000.00
teste matriz;19/07/2023;202307;136;1;1;1907;;70;cliente - recto dpl/boleto;ana bebe confeccoes ltda - 1907/0;;1.1.1.2.9;;banco do brasil teste;;;;-68400.0;;1.1.1.2.9;11002;-1;68400.00
teste matriz;19/07/2023;202307;136;1;2;1907;;70;cliente - recto dpl/boleto;ana bebe confeccoes ltda - 1907/0;;;;;1.1.2.1.20884;20884;ana bebe confeccoes ltda;;68400.0;1.1.2.1.20884;20884;1;68400.00
teste matriz;19/07/2023;202307;138;1;1;1907;;70;cliente - recto dpl/boleto;rb vestuario ltda - 1907/1;;1.1.1.2.9;;banco do brasil teste;;;;-34500.0;;1.1.1.2.9;11002;-1;34500.00
teste matriz;19/07/2023;202307;138;1;2;1907;;70;cliente - recto dpl/boleto;rb vestuario ltda - 1907/1;;;;;1.1.2.1.15381;15073;rb vestuario ltda;;34500.0;1.1.2.1.15381;15073;1;34500.00
teste matriz;19/07/2023;202307;192;1;1;29769;;60;fornecedor - pgto dpl;avair ferreira de castilhos - 29769/1;;2.1.1.1.25358;25358;avair ferreira de castilhos;;;;-689.85;;2.1.1.1.25358;25358;-1;689.85
teste matriz;19/07/2023;202307;192;1;2;29769;;60;fornecedor - pgto dpl;avair ferreira de castilhos - 29769/1;;;;;1.1.2.5.1.2;11014;adiantamento a fornecedores ;;689.85;1.1.2.5.1.2;11014;1;689.85
teste matriz;20/07/2023;202307;;32032;1;;;330;vlr transferencia entre contas;transferência entre contas teste;;1.1.1.2.5;11008;banco do brasil pio x;;;;-25000.0;;1.1.1.2.5;11008;-1;25000.00
teste matriz;20/07/2023;202307;;32033;1;;;330;vlr transferencia entre contas;transferência entre contas teste;;;;;1.1.1.2.9;;banco do brasil teste;;25000.0;1.1.1.2.9;11002;1;25000.00
teste matriz;20/07/2023;202307;;32034;1;;;330;vlr transferencia entre contas;transferência entre contas teste;;1.1.1.2.5;11008;banco do brasil pio x;;;;-15000.0;;1.1.1.2.5;11008;-1;15000.00
teste matriz;20/07/2023;202307;;32035;1;;;330;vlr transferencia entre contas;transferência entre contas teste;;;;;1.1.1.2.9;;banco do brasil teste;;15000.0;1.1.1.2.9;11002;1;15000.00
teste matriz;20/07/2023;202307;145;1;1;20595;;132;pagto telefone;claro s.a - 20595/13;;4.2.1.4.15;14044;despesas com comunicacao - adm;;;;-298.11;;4.2.1.4.15;14044;-1;298.11
teste matriz;20/07/2023;202307;145;1;2;20595;;132;pagto telefone;claro s.a - 20595/13;;;;;1.1.1.2.9;;banco do brasil teste;;298.11;1.1.1.2.9;11002;1;298.11
teste matriz;20/07/2023;202307;146;1;1;90601;;132;pagto telefone;claro s.a - 90601/11;;4.2.1.4.15;14044;despesas com comunicacao - adm;;;;-298.11;;4.2.1.4.15;14044;-1;298.11
teste matriz;20/07/2023;202307;146;1;2;90601;;132;pagto telefone;claro s.a - 90601/11;;;;;1.1.1.2.9;;banco do brasil teste;;298.11;1.1.1.2.9;11002;1;298.11
teste matriz;20/07/2023;202307;;32036;1;;;150;valor ref;comissões sobre venda de máquinas comissões sobre venda de máquinas teste matriz;;4.2.2.3.15;14104;comissoes;;;;-39956.04;;4.2.2.3.15;14104;-1;39956.04
teste matriz;20/07/2023;202307;;32036;2;;;150;valor ref;comissões sobre venda de máquinas comissões sobre venda de máquinas teste matriz;;;;;1.1.1.2.5;11008;banco do brasil pio x;;39956.04;1.1.1.2.5;11008;1;39956.04
teste matriz;20/07/2023;202307;;32577;1;;;150;valor ref;comissão venda de peças até 20/07 comissão venda de peças até 20/07 tiago de mattos froes 01396430016;;4.2.3.3.11;;comissoes s/pecas;;;;-642.0;;4.2.3.3.11;14104;-1;642.00
teste matriz;20/07/2023;202307;;32577;2;;;150;valor ref;comissão venda de peças até 20/07 comissão venda de peças até 20/07 tiago de mattos froes 01396430016;;;;;1.1.1.1.1;11001;caixa;;642.0;1.1.1.1.1;11001;1;642.00
teste matriz;21/07/2023;202307;148;1;1;962269;;70;cliente - recto dpl/boleto;umberto costa silva - epp - 962269/0;;1.1.1.2.9;;banco do brasil teste;;;;-34500.0;;1.1.1.2.9;11002;-1;34500.00
teste matriz;21/07/2023;202307;148;1;2;962269;;70;cliente - recto dpl/boleto;umberto costa silva - epp - 962269/0;;;;;1.1.2.1.15123;15663;umberto costa silva;;34500.0;1.1.2.1.15123;15663;1;34500.00
teste matriz;24/07/2023;202307;;32049;1;;;150;valor ref;adiantamento de salário curto prazo adiantamento de salário curto prazo tatiana sottili marques;;1.1.2.5.1.10;11013;adiantamentos a funcionarios ;;;;-1000.0;;1.1.2.5.1.10;11013;-1;1000.00
teste matriz;24/07/2023;202307;;32049;2;;;150;valor ref;adiantamento de salário curto prazo adiantamento de salário curto prazo tatiana sottili marques;;;;;1.1.1.2.5;11008;banco do brasil pio x;;1000.0;1.1.1.2.5;11008;1;1000.00
teste matriz;24/07/2023;202307;;32050;1;;;150;valor ref;coleta entrega vulcabras ricardo coleta entrega vulcabras ricardo teste matriz;;4.2.1.4.39;14067;despesas com frete de mercadorias ;;;;-230.0;;4.2.1.4.39;14067;-1;230.00
teste matriz;24/07/2023;202307;;32050;2;;;150;valor ref;coleta entrega vulcabras ricardo coleta entrega vulcabras ricardo teste matriz;;;;;1.1.1.2.5;11008;banco do brasil pio x;;230.0;1.1.1.2.5;11008;1;230.00
teste matriz;24/07/2023;202307;;32051;1;;;150;valor ref;relatório de assistência técnica di marcy relatório de assistência técnica di marcy vanessa regina junckes 04723192999;;4.2.1.4.36;14064;assistência técnica - adm;;;;-926.0;;4.2.1.4.36;14064;-1;926.00
